"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1111",414.171070919065,1.45457461040441,0.233582769180905,6.22723420697985,4.74741177060071e-10,1.39020972214144e-07
"4605",559.76078739492,2.21654354243346,0.356495246460504,6.21759634789134,5.04828187089479e-10,1.44433085113152e-07
"6947",82.2485445473777,-4.52984118106056,0.728384163821373,-6.21902754900015,5.00245479578892e-10,1.44433085113152e-07
"133418",3725.20746884556,-3.04650815666835,0.490436310098168,-6.2118323907513,5.23702718349612e-10,1.48130504118638e-07
"10371",165.322529822391,3.67062786511608,0.591945544958578,6.20095530134101,5.61214529025652e-10,1.55213231577528e-07
"8630",1062.20179472948,-3.49632162988572,0.563816645775369,-6.20116780177273,5.60457170775248e-10,1.55213231577528e-07
"286",584.752641062047,-2.96208836818224,0.47831341080278,-6.19277716510354,5.91132742280219e-10,1.59933533566271e-07
"5644",48.3860619352695,-6.39556795531549,1.03273799678957,-6.1928271983767,5.90945057603282e-10,1.59933533566271e-07
"8318",259.470672838594,1.81322678942593,0.293810651371559,6.17141271414588,6.76824928602221e-10,1.79221801040829e-07
"84699",124.022336116503,-3.59138500022723,0.581791674885189,-6.17297420238259,6.70171504835787e-10,1.79221801040829e-07
"1163",650.80822246547,1.24224128734933,0.201648469262237,6.16043003893989,7.25476609714325e-10,1.90082508341045e-07
"55756",1134.65299934549,-0.782497501815059,0.127187454901314,-6.1523166920999,7.63592057298168e-10,1.97985103106341e-07
"256227",21.6168419702924,2.64791692121915,0.431076982867365,6.14256159910506,8.12011713015242e-10,2.07619924487443e-07
"441884",54.4549704023783,-3.03143111471059,0.493727095271332,-6.13989214637824,8.25775281196289e-10,2.07619924487443e-07
"79799",30.2926911050963,-5.04511864654823,0.821572808042609,-6.14080529097377,8.21041740286377e-10,2.07619924487443e-07
"4998",128.437356376508,1.56989162107577,0.256190856503869,6.12782065097652,8.90909275961312e-10,2.2175622787953e-07
"64714",9.37662034737231,2.56584569175407,0.420804974457922,6.09746996232489,1.07760360006959e-09,2.65570606032993e-07
"84930",588.341330407948,0.954724149739045,0.156706583177991,6.09243166673252,1.11208320026924e-09,2.71381009195115e-07
"10345",239.024481858521,-4.28889321125273,0.704574554206182,-6.08720991362634,1.148952899068e-09,2.77656180686423e-07
"1551",63.0745512176499,-3.55939842760094,0.585375641491567,-6.08053730854159,1.19780476559468e-09,2.79365807119415e-07
