"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9355",50.4614893181894,-1.08314072516087,0.201900111256565,-5.36473565279254,8.10678575710282e-08,5.80622246892905e-05
"121214",10.4130095618906,1.15018469056957,0.215630007755328,5.33406598897251,9.60375958922106e-08,6.53033825340693e-05
"102723766",41.3429260171028,0.859495657213716,0.161973214296114,5.30640612985809,1.11807696962141e-07,7.43372107868954e-05
"28409",194.551191966708,1.60220362041366,0.302235391580876,5.30117803885626,1.15057814197537e-07,7.48351031081764e-05
"6504",64.1273534783323,0.816972179681835,0.155739817236521,5.24575021454599,1.55647661105202e-07,9.90813270767348e-05
"28677",7.24380921101617,1.09071996711749,0.208717822206583,5.22581136381315,1.73393065661006e-07,0.000108078065239826
"400759",413.304522905592,0.687564961914262,0.132311278423346,5.1965710716989,2.02998012852526e-07,0.000123948929521117
"3792",52.9880012903698,0.739152201689098,0.14246414597345,5.18833841763139,2.12178753042476e-07,0.000126963522245557
"284339",51.3572091566623,-0.841019821356901,0.162819873106004,-5.16533888224661,2.40003688599371e-07,0.000140797458023619
"102723170",134.263953125464,1.79086487041001,0.347021339107721,5.16067650195452,2.4605905168102e-07,0.000141573860908547
"22865",12.5627061592915,-1.42012521634186,0.275956713641009,-5.14618831919158,2.65832563512985e-07,0.000150064989957453
"80341",13.7267899931944,1.26971894923623,0.249584824798613,5.08732432054212,3.63150516666246e-07,0.000201205561261804
"28439",1797.61823228035,1.47539546613492,0.290376267924439,5.08097812772648,3.75496356424462e-07,0.000202679337707487
"6354",61.7641259126309,1.00837323685312,0.198536425991959,5.0790338942334,3.79359033110039e-07,0.000202679337707487
"5649",360.899335744749,-1.1671027329888,0.230306240296334,-5.06761228652381,4.02836874423202e-07,0.000211446955190663
"101927653",7.01703804641397,1.2728965994589,0.25161168738402,5.05897246941535,4.21521712435501e-07,0.000217439795075134
"28378",3.11558032194131,1.46162723373442,0.289254228974819,5.05308855436531,4.347222127943e-07,0.000220448370925299
"1137",48.275654059226,-1.43579174027651,0.285802842200997,-5.02371400234976,5.06816927576388e-07,0.000248581240264885
"9865",996.520504678461,-0.670062097170293,0.133306896103715,-5.02646237182637,4.99610459171862e-07,0.000248581240264885
"57574",18.1795032308149,-0.928549625633858,0.185128147931256,-5.01571282384708,5.2837200109333e-07,0.000254973579043731
"107075224",1.91564392549645,0.988536199100503,0.197345329939002,5.00916945643485,5.46654259047028e-07,0.000255552324631688
"28461",271.684717458208,1.65193732849772,0.329755945826456,5.00957556461198,5.45502054404519e-07,0.000255552324631688
"1117",154.868152919496,0.940623446775828,0.188606216839866,4.98723458079037,6.12496795595544e-07,0.000281927563498817
"28815",2561.40246322122,1.35027536876163,0.271210408288179,4.97870040196567,6.40126409058415e-07,0.000285849881083861
"81029",349.357299452003,-0.822280187672911,0.165125191798603,-4.97973797163435,6.36704188799771e-07,0.000285849881083861
"28402",55.8145490508115,1.57056722010545,0.316143754990051,4.96788943420654,6.76855340343621e-07,0.000289297641824868
"7054",28.3371877160383,-1.02331242109022,0.205864378285076,-4.97080859551702,6.66742467460996e-07,0.000289297641824868
"729230",111.262745212235,0.863650603123211,0.173764472939452,4.97023694494873,6.68711306117647e-07,0.000289297641824868
"4815",467.093207847348,-0.665173252268449,0.134065456047643,-4.96155588380699,6.9930744041812e-07,0.000294684215631968
"6474",76.1590639178547,-0.928159863524148,0.188333702441122,-4.92827280244394,8.2959730005851e-07,0.00034473224472848
"100628315",241.463697023022,-0.732853773464951,0.149272773416563,-4.9094939196972,9.13117308112371e-07,0.000374240503307041
"10068",876.578276830612,0.423267207843384,0.0864368120304709,4.89683964390279,9.73902478566882e-07,0.000388509176749901
"1776",12.3736367757698,0.747672922676413,0.152604533145146,4.89941489461053,9.61224746457619e-07,0.000388509176749901
"101954267",10.8258294419845,-1.28057862525183,0.261748885399875,-4.8923938044492,9.96168690695074e-07,0.000392162777064552
"2890",5.1708705796727,-1.18093347560193,0.241876255986463,-4.88238694941609,1.04809329284663e-06,0.00040724549647634
"283463",9.15892463834288,-1.21376638140053,0.249222193686476,-4.87021787043357,1.11475264652299e-06,0.00042226217721422
"3539",4598.99762998458,1.24353457602222,0.255336482069835,4.87017979546735,1.11496747885703e-06,0.00042226217721422
"648294",34.164108886773,-0.701030353095387,0.144209163254559,-4.86120533032928,1.16673156431374e-06,0.000436343020908784
"85409",767.321819385414,-0.781953690536879,0.160952680312167,-4.85828312408518,1.18408011848156e-06,0.000437364111911724
"114770",8.98656566214447,0.88900885730549,0.18323191522927,4.8518232000856,1.22331653865001e-06,0.000446346433169141
"118430",51.0871292584324,1.34710803612121,0.277811440121342,4.84900130654383,1.24084604072321e-06,0.000446701655908101
"8913",175.806685027601,-0.788475199477245,0.162676688520978,-4.84688498792231,1.254150843821e-06,0.000446701655908101
"23544",33.888003441785,-1.13929941915627,0.235788314834187,-4.8318739627002,1.35253873896898e-06,0.000468910813713455
"3662",165.623472428849,0.948194439654848,0.196305670162604,4.83019384447449,1.3640019367096e-06,0.000468910813713455
"54829",420.984588479746,-0.98532569298086,0.20408620277636,-4.82798777955898,1.37919554820629e-06,0.000468910813713455
"5918",4061.21168698736,-0.958545467212327,0.198334076884285,-4.83298423685192,1.34501440859688e-06,0.000468910813713455
"10879",4.80874934692729,-1.92704780385355,0.400414506337968,-4.81263234311255,1.48955167797241e-06,0.000500740411834342
"59067",4.97420772521485,1.30276230869402,0.270999077499776,4.80725735568268,1.53014961931767e-06,0.000508672738448504
"6966",17.4100692611874,0.791182710970378,0.164823790127327,4.80017302331894,1.58528607879884e-06,0.000521210705402006
"105378020",4.67799289204328,1.16082222965058,0.242160946360174,4.79359800619566,1.63816372661038e-06,0.000527862385318707
"54900",67.0744470285107,0.838976661466816,0.175032026911593,4.79327512953145,1.64080356411109e-06,0.000527862385318707
"28606",9.10031539701735,0.845084521851806,0.176591498441396,4.78553344476125,1.70533784772763e-06,0.000542787266661309
"3514",108595.612227531,1.26732032799553,0.265052903168446,4.78138633022302,1.74090432122645e-06,0.000548274909334466
"939",110.093384098669,0.634730579538036,0.133055002691166,4.77043753861183,1.83826182689532e-06,0.000572905787488345
"28423",350.093523403825,1.46521715406459,0.307290042318281,4.76818950269456,1.85888891079394e-06,0.000573361828062309
"7453",8951.56157599012,0.42258386120625,0.0888465492201816,4.75633398162705,1.97140220486732e-06,0.000601861046606382
"283460",10.5009503283983,-1.16552173258724,0.245522792106475,-4.74710198017704,2.06351923333946e-06,0.000623620524669527
"1825",667.359359073021,-1.01315535139625,0.213928340306819,-4.73595667569415,2.18024163622044e-06,0.000652306495140794
"115361",3223.11584462758,0.676699822596031,0.142987089275889,4.73259387279617,2.21668731614497e-06,0.000656644235759815
