"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"53947",176.495224127703,0.935467083081157,0.24734307533886,3.78206295769376,0.000155534010255468,0.0298460616620816
"7274",73.4757215839285,-1.10281780590406,0.292189138666284,-3.77432854259383,0.000160439207546513,0.0306072972431717
"115908",684.651037096854,1.13380538750923,0.300810049534023,3.76917389982674,0.000163788746626307,0.0310646307700198
"100874156",13.368663705236,-1.27324929380467,0.338114434306469,-3.76573480637205,0.000166059978098081,0.0313133445405526
"102724784",116.786059728366,-0.427369553125505,0.113930350831339,-3.75114752133237,0.000176027087073777,0.0330020438765561
"284217",2644.56759283063,-0.994463024322515,0.265423088333702,-3.74670881333515,0.000179169864009628,0.0333993103069833
"103724390",51.7995844290296,-0.990127179352157,0.264424375926087,-3.74446257416495,0.000180780320879356,0.0334821716996233
"5046",969.502718235448,1.34879295294809,0.360328276226833,3.74323371751987,0.00018166710780557,0.0334821716996233
"100507461",10.1405479179931,-1.29362216864366,0.347113010453941,-3.72680403696742,0.000193923113265751,0.0347810906743488
"101928995",15.4221040602143,-1.65833577256286,0.444491789330463,-3.73085805490537,0.000190828723400052,0.0347810906743488
"114043",13.4878640939021,1.49518598703795,0.401205509859937,3.72673343284825,0.000193977420085626,0.0347810906743488
"25805",599.174240630608,1.22146454778736,0.327765227330441,3.72664470156234,0.000194045690108868,0.0347810906743488
"6097",35.3454010544009,-1.15017705089004,0.308378651910583,-3.72975575242979,0.000191665474130649,0.0347810906743488
"117581",34.0412038605198,1.52997987873027,0.410720740035337,3.72510986077458,0.00019523017867061,0.0348021797190854
"3783",260.220810147028,1.26036220898837,0.338570679372298,3.72259704037295,0.000197184085438878,0.0349594523651472
"378014",0.754662780517844,-3.04541344755809,0.819489514218966,-3.71623235528595,0.00020221563246365,0.0356577208769145
"644168",4.0120032299464,-1.98273636431782,0.533838364943507,-3.71411366159052,0.000203917133453857,0.0357644340189877
"10568",95.9795564894454,1.20038974130047,0.323405125327055,3.7117214518061,0.000205854454507104,0.0359111444648702
